name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
Maggie May,Every Picture Tells A Story,Rod Stewart,2LpirOWiA4eslLRuPpQT7V,1971-01-01,0,350266,0.605,0.559,0.574,0.113,0.0684,0.543,-10.536,0.0377,129.449,2,4
Life on Mars? - 2015 Remaster,Hunky Dory (2015 Remaster),David Bowie,3ZE3wv8V3w2T2f7nOCjV0N,1971-12-17,70,235986,0.442,0.639,0.384,7.7e-05,0.0539,0.216,-14.635,0.0414,123.281,10,4
You're so Vain,No Secrets,Carly Simon,2DnJjbjNTV9Nd5NOa1KGba,1972,73,258411,0.659,0.157,0.678,6.69e-06,0.0784,0.647,-8.18,0.0313,106.186,0,4
Our House,Deja Vu,"Crosby, Stills, Nash & Young",2hitsKa8SthKhRJBXUHbIv,1970-03-11,23,179760,0.593,0.896,0.205,5.46e-05,0.119,0.377,-14.601,0.0479,140.279,9,4
Fast Car,Tracy Chapman,Tracy Chapman,2M9ro2krNb7nr7HSprkEgo,1988-04-05,77,296800,0.711,0.313,0.292,0.0,0.131,0.194,-15.523,0.037,103.951,4,4
Daddy Cool,Take The Heat Off Me,Boney M.,3WMbD1OyfKuwWDWMNbPQ4g,1976,71,208600,0.763,0.281,0.777,0.79,0.134,0.929,-6.932,0.0364,124.431,5,4
Gimme! Gimme! Gimme! (A Man After Midnight),Voulez-Vous,ABBA,3vkQ5DAB1qQMYO4Mr9zJN6,1979,80,292613,0.749,0.02,0.491,0.00899,0.159,0.536,-9.655,0.0403,119.528,10,4
Rapper's Delight - Single Version,The Sugarhill Gang - 30th Anniversary Edition (Expanded Version),The Sugarhill Gang,0tm6gsXe0LSm9zeSspyMQu,2010-01-01,60,235840,0.917,0.185,0.692,1.09e-05,0.0686,0.819,-11.665,0.244,111.782,2,4
Hot Stuff,Bad Girls,Donna Summer,2vaHFRlL8eLXKLhZ47CtpO,1979-04-25,0,314760,0.832,0.00635,0.735,0.0342,0.0702,0.965,-13.937,0.0319,120.455,0,4
Boogie Wonderland,I Am,"Earth, Wind & Fire",6ztstiyZL6FXzh4aG46ZPD,1979-06,75,288293,0.802,0.0843,0.756,0.00765,0.0521,0.963,-10.791,0.0349,131.715,2,4
The Nearest Thing to Heaven,The Very Best Of,Bunny Walters,3h2EOBvyIbuiTDbCSwJwuM,2018-06-15,23,202840,0.561,0.39,0.655,0.0,0.119,0.772,-10.796,0.0345,109.637,1,4
Ma Baker,Love For Sale,Boney M.,1BqnZOkYJbvYLOhN0qPJDm,1977,64,276080,0.746,0.0342,0.76,2.18e-05,0.31,0.902,-6.009,0.105,128.976,2,4
"Yes Sir, I Can Boogie",Best Of,Baccara,1UNP66Mr3sPB3ItYt5bEUe,2005-07-09,43,275200,0.468,0.0739,0.817,2.23e-06,0.0997,0.493,-6.147,0.0978,122.787,2,4
Born to Be Alive - The Original,Born to Be Alive (The Original),Patrick Hernandez,3XIEWK1V9n25PS9Vb6axj5,1978,71,188133,0.704,0.0834,0.868,0.0,0.206,0.808,-5.808,0.0315,131.468,2,4
"Dance, Dance, Dance (Yowsah, Yowsah, Yowsah) - Edit",Les Plus Grands Success De Chic - Chic's Greatest Hits,CHIC,0YnjpvsQGmPMgwMutsIT40,1979,25,227106,0.867,0.0227,0.52,0.0513,0.115,0.788,-15.043,0.0614,123.346,10,4
Ain't No Mountain High Enough - Single Version,Diana Ross (Expanded Edition),Diana Ross,0yLchb1kn0jtEgIRtoTCwq,1970-06-19,48,380173,0.311,0.418,0.699,0.00177,0.24,0.546,-8.945,0.0405,96.348,0,4
Sunny,Take The Heat Off Me,Boney M.,3pf96IFggfQuT6Gafqx2rt,1976,68,242240,0.647,0.088,0.868,0.124,0.129,0.804,-6.427,0.106,121.82,0,4
You - Remastered,The Essential,Marcia Hines,1qUMlhIIXfUUJ2LLNZc7DY,2007-07-28,30,192973,0.686,0.571,0.701,0.000192,0.0945,0.76,-6.032,0.0283,113.989,3,4
Sweet Inspiration,Up Front,The Yandall Sisters,7hsXIT95eh3nEyXZK4Rn3I,1975-01-01,44,183933,0.657,0.352,0.722,0.000896,0.0886,0.865,-7.706,0.0424,112.704,5,4
You're The One That I Want - From “Grease”,Grease (The Original Motion Picture Soundtrack),Various Artists,0B9x2BRHqj3Qer7biM3pU3,1978-04-04,73,169840,0.758,0.281,0.612,0.00288,0.0954,0.822,-11.403,0.0598,106.945,0,4
He's the Greatest Dancer - 2006 Remaster,Definitive Groove: Sister Sledge,Sister Sledge,35xPnZxqS9epbCaw8MOxFr,2007-02-05,43,374533,0.652,0.00145,0.881,0.00291,0.177,0.905,-9.182,0.0455,113.317,5,4
Da Ya Think I'm Sexy?,Blondes Have More Fun,Rod Stewart,4z7maGZkAonDlXlwo8q69f,1978-11-24,72,331333,0.715,0.0143,0.689,0.000192,0.111,0.852,-8.065,0.029,111.504,2,4
Move on Up,Move on Up,Curtis Mayfield,0MHXrqn909p0LRTPsNsGEi,1970,69,165789,0.538,0.417,0.969,0.00154,0.119,0.928,-5.626,0.0906,138.652,11,4
Is This Love,Legend (Deluxe Edition),Bob Marley & The Wailers,3y540Z9QFePg2CyZYWZMyI,2002-01-01,0,230800,0.775,0.119,0.563,0.0,0.155,0.786,-8.225,0.0815,122.269,6,4
Angeleyes,Voulez-Vous,ABBA,7rWgGyRK7RAqAAXy4bLft9,1979,76,260893,0.719,0.523,0.922,0.000163,0.0867,0.964,-6.091,0.0338,133.113,11,4
I Was Made For Lovin' You,Dynasty,KISS,07q0QVgO56EorrSGHC48y3,1979-03-23,81,271240,0.768,0.214,0.852,7.36e-05,0.0723,0.867,-6.215,0.038,128.373,4,4
(Your Love Has Lifted Me) Higher And Higher,Anytime... Anywhere,Rita Coolidge,39iKJpLPhsDTOzH2lXliWF,1977-03-01,53,241720,0.656,0.0575,0.646,0.00464,0.16,0.75,-9.169,0.0336,117.586,10,4
She's A Lady,The Best Of Tom Jones 20th Century Masters The Millennium Collection,Tom Jones,3MkhfGI1air9O4XJ5FWrlo,2000-01-01,0,172466,0.449,0.153,0.912,0.000354,0.495,0.614,-8.162,0.306,119.332,11,4
YMCA - Original Version 1978,YMCA,Village People,54OR1VDpfkBuOY5zZjhZAY,1978-01-01,71,286800,0.723,0.0643,0.969,0.0,0.115,0.728,-4.516,0.142,126.653,6,4
Mamma Mia,Abba,ABBA,2TxCwUlqaOH3TIyJqGgR91,1975,76,213266,0.749,0.295,0.748,0.000443,0.469,0.827,-7.011,0.0323,137.547,2,4
"Can't Get Enough Of Your Love, Babe",Can't Get Enough,Barry White,0hSAR39xfxXXs2LmwjTWUI,1974-01-01,0,273999,0.73,0.117,0.772,0.121,0.0757,0.779,-7.622,0.0673,111.814,5,4
Funky Town,Paradas Continuas,Various Artists,7723JnKU2R15Iv4T7OJrly,2009-10-20,2,239253,0.906,0.000547,0.63,0.616,0.0994,0.342,-8.071,0.0575,122.458,0,4
Jump in My Car,The Essential Ted Mulry Gang,Ted Mulry Gang,1XIXkp7bJDMQeINqrKgMjq,2013-04-19,0,180066,0.788,0.524,0.673,0.0,0.312,0.837,-13.027,0.111,123.138,2,4
Every 1's a Winner - Single Version,Every 1's a Winner,Hot Chocolate,5MXXbGYNmRHR7ULMvZYo5R,1978,58,289266,0.727,0.0621,0.548,0.516,0.133,0.929,-7.393,0.0291,107.826,10,4
I Feel Love,Music For Seventies,Various Artists,2CftANRfd9ZhVsFHVBfVfG,2007-01-01,45,225213,0.673,0.0633,0.792,0.632,0.0771,0.964,-10.94,0.0427,125.72,7,4
Dreadlock Holiday,Bloody Tourists,10cc,1LOZMYF5s8qhW7Rv4w2gun,1978,67,267946,0.837,0.541,0.38,0.00789,0.198,0.892,-13.341,0.064,104.995,7,4
September,September,"Earth, Wind & Fire",7Cuk8jsPPoNYQWXK9XRFvG,2018-04-17,67,215080,0.694,0.165,0.831,0.000892,0.25,0.98,-7.288,0.0301,125.901,9,4
Love Is In The Air,I Hate the Music,John Paul Young,3c4OULLWwgRqBfA2dJtRuY,2009-09-18,67,210293,0.557,0.0254,0.791,0.000269,0.0603,0.89,-7.201,0.0389,122.337,0,4
We Are The Champions - Remastered 2011,News Of The World (Deluxe Remastered Version),Queen,7ccI9cStQbQdystvc6TvxD,1977-10-28,64,179200,0.268,0.378,0.459,0.0,0.119,0.172,-6.948,0.0346,64.223,7,4
One Love / People Get Ready,Exodus,Bob Marley & The Wailers,2iSXgduBpKrwJuQcuybkxP,1977-01-01,0,172933,0.719,0.0912,0.515,0.0,0.0791,0.927,-9.72,0.348,76.518,10,4
"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Greatest,Bee Gees,3mRM4NM8iO7UBqrSigCQFH,1979-01-01,66,285373,0.703,0.0322,0.826,0.00629,0.179,0.945,-7.179,0.0341,103.564,10,4
"I Do, I Do, I Do, I Do, I Do",Abba,ABBA,0x5BKBAcia1th7UzcoHnD1,1975,58,195280,0.461,0.677,0.806,0.0163,0.348,0.748,-4.257,0.0355,110.701,0,4
Thinking of You - 1995 Remaster,We Are Family (1995 Remaster),Sister Sledge,7mimnm2QlSzW3J38FRMETP,1979-02-15,62,266826,0.661,0.129,0.846,5.17e-06,0.0355,0.911,-8.869,0.0467,101.068,5,4
She's a Mod,Now You Shake (The Definitive Beat R&B Pop Psych Recordings 1963 - 1969),Ray Columbus,2dJKZdVHke9iwNnOSncuQ8,2016-03-21,31,128626,0.516,0.0246,0.876,0.0,0.536,0.91,-5.348,0.0492,81.824,7,4
Ring My Bell,Ring My Bell,Anita Ward,2BEArHIJsI5fxYEpCZv2sF,1979-01-01,47,212009,0.783,0.109,0.541,0.0822,0.0891,0.967,-13.398,0.0405,125.816,5,4
Hot Love - A Side,Electric Warrior (Deluxe Edition),T. Rex,1FvG5AZm68WSFQj3fJywoy,1971-09-24,0,295480,0.565,0.0839,0.543,0.0521,0.0867,0.486,-8.505,0.0376,130.983,11,4
Three Little Birds,Exodus,Bob Marley & The Wailers,1P49MJhU5vzttesFxw3dOM,1977-01-01,0,180266,0.807,0.0102,0.487,1.98e-06,0.0501,0.651,-10.456,0.0758,148.491,9,4
Knock On Wood,Greatest Hits,Amii Stewart,6120uJUyg6QDzaAJUosTx5,2012-10-17,56,250520,0.689,0.0019,0.805,8.23e-05,0.0683,0.914,-11.199,0.0429,140.791,2,4
I'm Every Woman,"Epiphany: The Best of Chaka Khan, Vol. 1",Chaka Khan,2M55R2A9IAhLdsCGFj8r8k,1996-11-08,55,249600,0.603,0.0418,0.886,0.000171,0.295,0.727,-7.301,0.0465,114.045,0,4
"Night Fever - From ""Saturday Night Fever"" Soundtrack",Greatest,Bee Gees,5KgbyD2lQQlIupAaPjgiXg,1979-01-01,61,212253,0.733,0.0266,0.795,0.000948,0.083,0.892,-7.224,0.0249,109.122,1,4
Got to Be Real,Cheryl Lynn,Cheryl Lynn,6iEFcZI1KxxPaAGlnOVn3y,1978,0,307293,0.837,0.0296,0.455,0.589,0.0398,0.922,-15.326,0.0354,114.762,5,4
Lady Marmalade - Single Version,70s 100 Hits,Various Artists,3bFK0tj9d6IWdAUSX3oylo,2010-03-01,40,194653,0.554,0.108,0.571,2.67e-06,0.0951,0.772,-12.016,0.0616,116.408,0,4
Hey Tonight,Pendulum (40th Anniversary Edition),Creedence Clearwater Revival,3UrGEZVC2bbMfVcI0DGOlB,1970-12-07,58,162853,0.709,0.0284,0.78,0.0839,0.185,0.691,-7.315,0.0323,128.826,4,4
Shake Your Groove Thing,2 Hot!,Peaches & Herb,7hzY0LHz8KdEr1PowHhbdu,1978,0,346133,0.867,0.45,0.73,0.0143,0.0817,0.917,-6.605,0.0496,132.57,9,4
Disco Inferno - Single Edit,Rhino Hi-Five: The Trammps,The Trammps,22ff60cZy4APp7bzESHLR8,2005-09-20,64,191533,0.763,0.0641,0.819,0.123,0.235,0.911,-4.78,0.036,129.288,10,4
