name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
We Belong Together,The Emancipation of Mimi,Mariah Carey,3LmvfNUQtglbTrydsdIqFU,2005-04-12,69,201400,0.837,0.0339,0.462,0.0,0.09,0.762,-7.89,0.0601,139.986,0,4
All or Nothing,O-Town,O-Town,1TBIHWmr1r34J2s0eSfA7U,2001,54,281426,0.644,0.205,0.473,0.0,0.183,0.252,-5.201,0.0282,126.925,0,4
Everytime,In The Zone,Britney Spears,0dRhSF9LV0HR8Jwd3MMMKJ,2003-11-13,64,230306,0.398,0.966,0.284,8.57e-05,0.116,0.114,-12.852,0.0337,109.599,3,4
U Got It Bad,8701,Usher,7J41dYQolQJEtj3UmKLu5r,2001-08-07,69,247840,0.816,0.0227,0.5,1.53e-06,0.0733,0.649,-4.551,0.03,124.037,1,4
Take My Breath Away,In This Skin (Deluxe Edition),Jessica Simpson,7AHZb0GnILBBitj0MxObO5,2003,50,195346,0.568,0.252,0.607,0.0,0.25,0.405,-6.006,0.0271,99.692,7,4
Bleeding Love,Spirit,Leona Lewis,7wZUrN8oemZfsEd1CGkbXE,2007,75,262466,0.638,0.188,0.656,0.0,0.146,0.225,-5.886,0.0357,104.036,5,4
What's Left Of Me,What's Left Of Me,Nick Lachey,1bPqAXwNiVcM6zjJU1Z4Cd,2006-01-01,50,244666,0.421,0.136,0.728,0.0,0.136,0.311,-5.644,0.035,150.12,7,4
Don't Let Me Be the Last to Know,Oops!... I Did It Again,Britney Spears,3OitWDgR4SzAUOm3TBmvhw,2000-05-16,54,230933,0.633,0.158,0.755,0.0,0.273,0.729,-6.566,0.0421,138.96,4,4
Cry,The Best of Mandy Moore,Mandy Moore,7068X4wz4hhlhzj0cTlXU4,2004-11-16,45,222466,0.493,0.0428,0.673,2.35e-06,0.397,0.522,-6.042,0.0396,173.274,0,4
If I Were a Boy,I AM...SASHA FIERCE,Beyoncé,7cCulnTCDYdGiSmTKmvJJe,2008-11-14,39,249146,0.632,0.107,0.518,0.0,0.354,0.427,-6.126,0.0313,90.007,6,4
Burn,Confessions (Expanded Edition),Usher,7z3N2W7Xz1t2G2sAO8wFVH,2004-03-23,68,231933,0.796,0.314,0.477,0.0,0.12,0.685,-7.161,0.108,119.928,1,4
Come Home,Dreaming Out Loud,OneRepublic,0bJfgUyjfPJYqRgUxb12Eh,2007-01-01,46,261653,0.521,0.947,0.155,9.32e-06,0.103,0.16,-12.147,0.0286,75.003,0,4
Wild Horses,Unwritten,Natasha Bedingfield,46S6HjiiqyMNwE3xXv1nPH,2004-08-30,47,241200,0.407,0.867,0.229,0.0,0.0797,0.308,-9.801,0.0326,133.891,9,4
Again,Again,Lenny Kravitz,5c1QJAiC3773EwiZLwHf5x,2000-01-01,69,231666,0.55,0.0148,0.804,4.33e-05,0.105,0.789,-5.218,0.0271,79.166,2,4
This I Promise You,No Strings Attached,*NSYNC,2Dp2LRrY71XIfLe3co2Qnh,2000-03-21,59,283506,0.55,0.367,0.581,0.0,0.122,0.475,-6.253,0.0325,165.981,2,4
Wait for You,Elliott Yamin,Elliott Yamin,0U969xYNlAyfzi8P1TaO7u,2007-03-23,58,261320,0.764,0.25,0.487,0.0,0.184,0.352,-6.734,0.0281,116.027,0,4
Because of You,Breakaway,Kelly Clarkson,0gJvqi9QyASOCtJu99tytc,2004,72,219493,0.587,0.248,0.583,0.0,0.124,0.15,-5.284,0.0313,139.92,5,4
True,Take It All Away (U.S. Version),Ryan Cabrera,0jdeV5dSB3kUBRqe1xQJbh,2004-06-08,62,204173,0.598,0.459,0.4,0.0,0.151,0.369,-10.054,0.0241,96.938,6,4
Confessions Part II,Confessions (Expanded Edition),Usher,7wBThXx7BGZHJJ3aN3OPvv,2004-03-23,67,211200,0.845,0.0586,0.467,0.0,0.0694,0.702,-7.674,0.138,138.007,1,4
I Wanna Be With You,I Wanna Be With You,Mandy Moore,4du0TY3NTgvQGlelrBHfDL,2000-05-09,55,252600,0.515,0.0158,0.908,1.88e-05,0.412,0.637,-4.632,0.0368,150.031,8,4
If I Ain't Got You,The Diary Of Alicia Keys,Alicia Keys,3XVBdLihbNbxUwZosxcGuJ,2003-12-02,78,228706,0.609,0.603,0.444,6.86e-06,0.104,0.166,-9.129,0.106,118.402,7,3
Pretty Baby,Be Not Nobody,Vanessa Carlton,1g3c5wrIZHEx8gUWYHJTfn,2002-04-30,19,236813,0.531,0.124,0.557,0.0,0.0708,0.225,-5.555,0.028,136.189,9,4
Beautiful Disaster,Indiana,Jon McLaughlin,5uNEaSgkkPw6vLCUh3KsdQ,2007-01-01,52,251640,0.432,0.215,0.664,0.0,0.15,0.294,-4.662,0.0302,156.216,7,4
A Moment Like This,Thankful,Kelly Clarkson,4kvdX9zzsix7jYHsRVkVUH,2003-04-15,57,228280,0.414,0.163,0.572,0.0,0.115,0.16,-3.918,0.0311,145.184,8,4
Here Without You,Away From The Sun,3 Doors Down,3NLrRZoMF0Lx6zTlYqeIo4,2002-11-12,75,238733,0.557,0.0492,0.533,0.0,0.205,0.233,-6.817,0.0252,143.994,10,4
Never Had A Dream Come True,"""7""",S Club 7,3xveFZ9ZAC4toCA3lXBJQ6,2000-01-01,29,240493,0.639,0.508,0.534,0.0,0.0948,0.434,-5.588,0.0281,122.931,5,4
All You Wanted,The Spirit Room,Michelle Branch,0kr6d8wHDQPlzuET33NVn6,2001-07-31,61,217680,0.499,0.00466,0.72,0.00303,0.122,0.652,-9.101,0.0286,96.103,8,4
You're Beautiful,Back to Bedlam,James Blunt,0vg4WnUWvze6pBOJDTq99k,2005-08-08,75,209493,0.675,0.633,0.479,1.76e-05,0.088,0.454,-9.87,0.0278,81.998,0,4
Lost,Call Me Irresponsible,Michael Bublé,6vhYDNMZgffPwcdXdvMqCS,2007-04-30,58,219840,0.518,0.764,0.354,0.00055,0.114,0.315,-9.141,0.029,137.749,11,4
Ever the Same,Something to Be,Rob Thomas,02acUMylPHMjJ9miDc9b38,2005-04-05,58,256600,0.435,0.0152,0.729,2.63e-05,0.11,0.524,-4.818,0.0307,188.017,1,4
I Never Told You,Breakthrough (Deluxe Edition),Colbie Caillat,2rJWnAqSuLMls0KOv416Io,2009,56,233200,0.506,0.171,0.639,0.0,0.315,0.385,-5.222,0.0285,144.073,3,4
Ordinary People,Get Lifted,John Legend,2ZA4uMlSZjaoWGFqP1tsLI,2005-12-06,65,281466,0.469,0.928,0.132,0.0,0.0873,0.36,-14.001,0.0798,66.989,10,3
Beautiful,Stripped,Christina Aguilera,3TCauNPqFiniaYHBvEVoHG,2002-07-19,70,238560,0.456,0.578,0.573,3.05e-06,0.114,0.0992,-3.866,0.0275,76.19,5,4
What Hurts The Most,Me And My Gang,Rascal Flatts,4bVuIlGQBMWS7vIhcx8Ae4,2006-01-01,70,214106,0.537,0.0088,0.674,0.0,0.265,0.33,-5.134,0.0277,136.002,5,4
Tonight I Wanna Cry,Be Here,Keith Urban,61hmCqoIlTJjcVMMLhcH5n,2004-01-01,53,259506,0.579,0.88,0.385,2.17e-06,0.164,0.145,-7.885,0.0256,103.779,7,4
How to Save a Life,How To Save A Life,The Fray,5fVZC9GiM4e8vu99W0Xf6J,2005-09-13,79,262533,0.64,0.269,0.743,0.0,0.101,0.361,-4.08,0.0379,122.035,10,4
Breakeven,The Script,The Script,1a1i2IwXnUN0PjllVEhA4B,2008-08-30,35,261426,0.627,0.174,0.699,0.0,0.0789,0.535,-4.504,0.0244,94.003,10,4
Home,It's Time,Michael Bublé,4wLZ4zPM9c4oe1VV8ejdWV,2005-02-07,62,225906,0.608,0.844,0.37,1.87e-05,0.112,0.349,-9.207,0.0306,127.631,7,4
Come Away With Me,Come Away With Me,Norah Jones,0Cvjlph1WGbwZY1PlMEtJY,2002-02-26,63,198146,0.363,0.904,0.129,1.52e-06,0.157,0.147,-14.304,0.0322,80.367,0,3
